household_id,PUMA,BLOCK,GQWGTP,SERIALNO,HTYPE,NWESR,HHINCADJ,hhchild,NP,HINCP,TEN,BLD,ADJINC,VEH,HHT,TYPE,NPF,HUPAC,GQFLAG,GQTYPE
61,100,410619707002014,4,2020GQ0070354,999,0,999,999,1,,,,1140108,,,3,,,1,1
62,100,410619707002014,3,2020GQ0083643,999,0,999,999,1,,,,1140108,,,3,,,1,1
63,100,410619707002014,17,2020GQ0084377,999,0,999,999,1,,,,1140108,,,3,,,1,1
64,100,410619707002014,17,2020GQ0084377,999,0,999,999,1,,,,1140108,,,3,,,1,1
65,100,410619707002014,17,2020GQ0084377,999,0,999,999,1,,,,1140108,,,3,,,1,1
66,100,410619707002014,3,2020GQ0101831,999,0,999,999,1,,,,1140108,,,3,,,1,1
67,100,410619707002014,10,2020GQ0105742,999,0,999,999,1,,,,1140108,,,3,,,1,1
68,100,410619707002014,10,2020GQ0105742,999,0,999,999,1,,,,1140108,,,3,,,1,1
69,100,410619707002014,10,2020GQ0105742,999,0,999,999,1,,,,1140108,,,3,,,1,1
70,100,410619707002014,10,2020GQ0105742,999,0,999,999,1,,,,1140108,,,3,,,1,1
71,100,410619707002014,10,2020GQ0105742,999,0,999,999,1,,,,1140108,,,3,,,1,1
72,100,410619707002014,10,2020GQ0105742,999,0,999,999,1,,,,1140108,,,3,,,1,1
73,100,410619707002014,9,2020GQ0108644,999,0,999,999,1,,,,1140108,,,3,,,1,1
74,100,410619707002014,9,2020GQ0108644,999,0,999,999,1,,,,1140108,,,3,,,1,1
75,100,410619707002014,9,2020GQ0108644,999,0,999,999,1,,,,1140108,,,3,,,1,1
76,100,410619707002014,9,2020GQ0108644,999,0,999,999,1,,,,1140108,,,3,,,1,1
77,100,410619707002014,4,2020GQ0109470,999,1,999,999,1,,,,1140108,,,3,,,1,1
78,100,410619707002014,3,2020GQ0116364,999,1,999,999,1,,,,1140108,,,3,,,1,1
79,100,410619707002014,3,2020GQ0120885,999,0,999,999,1,,,,1140108,,,3,,,1,1
80,100,410619707002014,16,2020GQ0144401,999,0,999,999,1,,,,1140108,,,3,,,1,1
81,100,410619707002014,16,2020GQ0144401,999,0,999,999,1,,,,1140108,,,3,,,1,1
82,100,410619707002014,16,2020GQ0144401,999,0,999,999,1,,,,1140108,,,3,,,1,1
83,100,410619707002014,16,2020GQ0144401,999,0,999,999,1,,,,1140108,,,3,,,1,1
84,100,410619707002014,16,2020GQ0144401,999,0,999,999,1,,,,1140108,,,3,,,1,1
85,100,410619707002014,16,2020GQ0144401,999,0,999,999,1,,,,1140108,,,3,,,1,1
86,100,410619707002014,16,2020GQ0144401,999,0,999,999,1,,,,1140108,,,3,,,1,1
87,100,410619707002014,4,2020GQ0156969,999,0,999,999,1,,,,1140108,,,3,,,1,1
88,100,410619707002014,4,2020GQ0156969,999,0,999,999,1,,,,1140108,,,3,,,1,1
89,100,410619707002014,4,2020GQ0156969,999,0,999,999,1,,,,1140108,,,3,,,1,1
90,100,410619707002014,10,2021GQ0001213,999,0,999,999,1,,,,1113261,,,3,,,1,1
91,100,410619707002014,10,2021GQ0001213,999,0,999,999,1,,,,1113261,,,3,,,1,1
92,100,410619707002014,10,2021GQ0001213,999,0,999,999,1,,,,1113261,,,3,,,1,1
93,100,410619707002014,10,2021GQ0001213,999,0,999,999,1,,,,1113261,,,3,,,1,1
94,100,410619707002014,10,2021GQ0001213,999,0,999,999,1,,,,1113261,,,3,,,1,1
95,100,410619707002014,7,2021GQ0005697,999,0,999,999,1,,,,1113261,,,3,,,1,1
96,100,410619707002014,7,2021GQ0005697,999,0,999,999,1,,,,1113261,,,3,,,1,1
97,100,410619707002014,4,2021GQ0026965,999,0,999,999,1,,,,1113261,,,3,,,1,1
98,100,410619707002014,4,2021GQ0026965,999,0,999,999,1,,,,1113261,,,3,,,1,1
99,100,410619707002014,5,2021GQ0030457,999,0,999,999,1,,,,1113261,,,3,,,1,1
100,100,410619707002014,5,2021GQ0030457,999,0,999,999,1,,,,1113261,,,3,,,1,1
101,100,410619707002014,5,2021GQ0030457,999,0,999,999,1,,,,1113261,,,3,,,1,1
102,100,410619707002014,4,2021GQ0052846,999,1,999,999,1,,,,1113261,,,3,,,1,1
103,100,410619707002014,4,2021GQ0052846,999,1,999,999,1,,,,1113261,,,3,,,1,1
104,100,410619707002014,4,2021GQ0052846,999,1,999,999,1,,,,1113261,,,3,,,1,1
105,100,410619707002014,4,2021GQ0052846,999,1,999,999,1,,,,1113261,,,3,,,1,1
106,100,410619707002014,5,2021GQ0118583,999,0,999,999,1,,,,1113261,,,3,,,1,1
107,100,410619707002014,5,2021GQ0118583,999,0,999,999,1,,,,1113261,,,3,,,1,1
108,100,410619707002014,5,2021GQ0132107,999,1,999,999,1,,,,1113261,,,3,,,1,1
109,100,410619707002014,5,2021GQ0132107,999,1,999,999,1,,,,1113261,,,3,,,1,1
110,100,410619707002014,8,2021GQ0141683,999,0,999,999,1,,,,1113261,,,3,,,1,1
111,100,410619707002014,8,2021GQ0141683,999,0,999,999,1,,,,1113261,,,3,,,1,1
112,100,410619707002014,3,2022GQ0024178,999,0,999,999,1,,,,1042311,,,3,,,1,1
113,100,410619707002014,3,2022GQ0024178,999,0,999,999,1,,,,1042311,,,3,,,1,1
114,100,410619707002014,4,2022GQ0104463,999,1,999,999,1,,,,1042311,,,3,,,1,1
115,100,410619707002014,4,2022GQ0104463,999,1,999,999,1,,,,1042311,,,3,,,1,1
116,100,410619707002014,1,2022GQ0162082,999,1,999,999,1,,,,1042311,,,3,,,1,1
117,200,410319603041034,2,2019GQ0124785,999,0,999,999,1,,,,1159866,,,3,,,1,1
118,200,410319603041034,2,2019GQ0133930,999,0,999,999,1,,,,1159866,,,3,,,1,1
119,200,410319603041034,1,2020GQ0041570,999,0,999,999,1,,,,1140108,,,3,,,1,1
120,200,410319603041034,1,2020GQ0183901,999,0,999,999,1,,,,1140108,,,3,,,1,1
121,200,410319603041034,2,2021GQ0041897,999,0,999,999,1,,,,1113261,,,3,,,1,1
122,200,410319603041034,2,2021GQ0042942,999,1,999,999,1,,,,1113261,,,3,,,1,1
123,200,410319603041034,2,2021GQ0042942,999,1,999,999,1,,,,1113261,,,3,,,1,1
124,200,410319603041034,36,2021GQ0093437,999,1,999,999,1,,,,1113261,,,3,,,1,1
125,200,410319603041034,36,2021GQ0093437,999,1,999,999,1,,,,1113261,,,3,,,1,1
126,200,410319603041034,36,2021GQ0093437,999,1,999,999,1,,,,1113261,,,3,,,1,1
127,200,410319603041034,36,2021GQ0093437,999,1,999,999,1,,,,1113261,,,3,,,1,1
128,200,410319603041034,36,2021GQ0093437,999,1,999,999,1,,,,1113261,,,3,,,1,1
129,200,410319603041034,36,2021GQ0093437,999,1,999,999,1,,,,1113261,,,3,,,1,1
130,200,410319603041034,34,2021GQ0159070,999,1,999,999,1,,,,1113261,,,3,,,1,1
131,200,410319603041034,34,2021GQ0159070,999,1,999,999,1,,,,1113261,,,3,,,1,1
132,200,410319603041034,34,2021GQ0159070,999,1,999,999,1,,,,1113261,,,3,,,1,1
133,200,410319603041034,34,2021GQ0159070,999,1,999,999,1,,,,1113261,,,3,,,1,1
134,200,410319603041034,34,2021GQ0159070,999,1,999,999,1,,,,1113261,,,3,,,1,1
135,200,410319603041034,4,2022GQ0059844,999,1,999,999,1,,,,1042311,,,3,,,1,1
136,200,410699601002182,2,2021GQ0041897,999,0,999,999,1,,,,1113261,,,3,,,1,1
137,200,410699601002182,36,2021GQ0093437,999,1,999,999,1,,,,1113261,,,3,,,1,1
138,200,410699601002182,36,2021GQ0093437,999,1,999,999,1,,,,1113261,,,3,,,1,1
139,200,410699601002182,34,2021GQ0159070,999,1,999,999,1,,,,1113261,,,3,,,1,1
140,200,410699601002182,34,2021GQ0159070,999,1,999,999,1,,,,1113261,,,3,,,1,1
141,200,410699601002182,34,2021GQ0159070,999,1,999,999,1,,,,1113261,,,3,,,1,1
142,200,410699601002194,2,2019GQ0133930,999,0,999,999,1,,,,1159866,,,3,,,1,1
143,200,410699601002194,2,2020GQ0025120,999,0,999,999,1,,,,1140108,,,3,,,1,1
144,200,410699601002194,36,2021GQ0093437,999,1,999,999,1,,,,1113261,,,3,,,1,1
145,200,410699601002194,34,2021GQ0159070,999,1,999,999,1,,,,1113261,,,3,,,1,1
146,200,410699601002194,7,2022GQ0109970,999,0,999,999,1,,,,1042311,,,3,,,1,1
147,300,410359720003032,11,2018GQ0010957,999,0,999,999,1,,,,1184371,,,3,,,1,1
148,300,410359720003032,11,2018GQ0010957,999,0,999,999,1,,,,1184371,,,3,,,1,1
149,300,410359720003032,11,2018GQ0010957,999,0,999,999,1,,,,1184371,,,3,,,1,1
150,300,410359720003032,11,2018GQ0010957,999,0,999,999,1,,,,1184371,,,3,,,1,1
151,300,410359720003032,11,2018GQ0010957,999,0,999,999,1,,,,1184371,,,3,,,1,1
152,300,410359720003032,14,2018GQ0034166,999,0,999,999,1,,,,1184371,,,3,,,1,1
153,300,410359720003032,14,2018GQ0034166,999,0,999,999,1,,,,1184371,,,3,,,1,1
154,300,410359720003032,14,2018GQ0034166,999,0,999,999,1,,,,1184371,,,3,,,1,1
155,300,410359720003032,14,2018GQ0034166,999,0,999,999,1,,,,1184371,,,3,,,1,1
156,300,410359720003032,14,2018GQ0034166,999,0,999,999,1,,,,1184371,,,3,,,1,1
157,300,410359720003032,14,2018GQ0034166,999,0,999,999,1,,,,1184371,,,3,,,1,1
158,300,410359720003032,14,2018GQ0034166,999,0,999,999,1,,,,1184371,,,3,,,1,1
159,300,410359720003032,14,2018GQ0034166,999,0,999,999,1,,,,1184371,,,3,,,1,1
160,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
161,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
162,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
163,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
164,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
165,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
166,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
167,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
168,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
169,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
170,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
171,300,410359720003032,13,2018GQ0042835,999,0,999,999,1,,,,1184371,,,3,,,1,1
172,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
173,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
174,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
175,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
176,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
177,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
178,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
179,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
180,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
181,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
182,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
183,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
184,300,410359720003032,15,2018GQ0101393,999,0,999,999,1,,,,1184371,,,3,,,1,1
185,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
186,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
187,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
188,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
189,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
190,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
191,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
192,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
193,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
194,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
195,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
196,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
197,300,410359720003032,14,2018GQ0102933,999,0,999,999,1,,,,1184371,,,3,,,1,1
198,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
199,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
200,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
201,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
202,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
203,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
204,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
205,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
206,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
207,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
208,300,410359720003032,13,2018GQ0103221,999,1,999,999,1,,,,1184371,,,3,,,1,1
209,300,410359720003032,12,2018GQ0105037,999,1,999,999,1,,,,1184371,,,3,,,1,1
210,300,410359720003032,12,2018GQ0105037,999,1,999,999,1,,,,1184371,,,3,,,1,1
211,300,410359720003032,12,2018GQ0105037,999,1,999,999,1,,,,1184371,,,3,,,1,1
212,300,410359720003032,12,2018GQ0105037,999,1,999,999,1,,,,1184371,,,3,,,1,1
213,300,410359720003032,12,2018GQ0105037,999,1,999,999,1,,,,1184371,,,3,,,1,1
214,300,410359720003032,12,2018GQ0105037,999,1,999,999,1,,,,1184371,,,3,,,1,1
215,300,410359720003032,12,2018GQ0105037,999,1,999,999,1,,,,1184371,,,3,,,1,1
216,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
217,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
218,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
219,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
220,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
221,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
222,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
223,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
224,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
225,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
226,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
227,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
228,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
229,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
230,300,410359720003032,15,2018GQ0119155,999,1,999,999,1,,,,1184371,,,3,,,1,1
231,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
232,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
233,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
234,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
235,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
236,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
237,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
238,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
239,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
240,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
241,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
242,300,410359720003032,12,2018GQ0119812,999,1,999,999,1,,,,1184371,,,3,,,1,1
243,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
244,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
245,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
246,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
247,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
248,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
249,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
250,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
251,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
252,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
253,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
254,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
255,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
256,300,410359720003032,13,2019GQ0000327,999,0,999,999,1,,,,1159866,,,3,,,1,1
257,300,410359720003032,1,2019GQ0011082,999,0,999,999,1,,,,1159866,,,3,,,1,1
258,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
259,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
260,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
261,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
262,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
263,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
264,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
265,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
266,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
267,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
268,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
269,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
270,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
271,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
272,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
273,300,410359720003032,12,2019GQ0033421,999,1,999,999,1,,,,1159866,,,3,,,1,1
274,300,410359720003032,2,2019GQ0039874,999,0,999,999,1,,,,1159866,,,3,,,1,1
275,300,410359720003032,2,2019GQ0039874,999,0,999,999,1,,,,1159866,,,3,,,1,1
276,300,410359720003032,2,2019GQ0039874,999,0,999,999,1,,,,1159866,,,3,,,1,1
277,300,410359720003032,2,2019GQ0039874,999,0,999,999,1,,,,1159866,,,3,,,1,1
278,300,410359720003032,2,2019GQ0060289,999,1,999,999,1,,,,1159866,,,3,,,1,1
279,300,410359720003032,3,2019GQ0098817,999,1,999,999,1,,,,1159866,,,3,,,1,1
280,300,410359720003032,3,2019GQ0098817,999,1,999,999,1,,,,1159866,,,3,,,1,1
281,300,410359720003032,11,2019GQ0118219,999,0,999,999,1,,,,1159866,,,3,,,1,1
282,300,410359720003032,11,2019GQ0118219,999,0,999,999,1,,,,1159866,,,3,,,1,1
283,300,410359720003032,11,2019GQ0118219,999,0,999,999,1,,,,1159866,,,3,,,1,1
284,300,410359720003032,11,2019GQ0118219,999,0,999,999,1,,,,1159866,,,3,,,1,1
285,300,410359720003032,11,2019GQ0118219,999,0,999,999,1,,,,1159866,,,3,,,1,1
286,300,410359720003032,11,2019GQ0118219,999,0,999,999,1,,,,1159866,,,3,,,1,1
287,300,410359720003032,11,2019GQ0118219,999,0,999,999,1,,,,1159866,,,3,,,1,1
