household_id,PUMA,BLOCK,GQWGTP,SERIALNO,HTYPE,NWESR,HHINCADJ,hhchild,NP,HINCP,TEN,BLD,ADJINC,VEH,HHT,TYPE,NPF,HUPAC,GQFLAG,GQTYPE
72,500,410079503003008,3,2020GQ0087839,999,1,999,999,1,,,,1140108,,,3,,,1,2
73,500,410079503003008,3,2020GQ0087839,999,1,999,999,1,,,,1140108,,,3,,,1,2
74,500,410079503003008,1,2020GQ0142845,999,1,999,999,1,,,,1140108,,,3,,,1,2
75,500,410079503003008,39,2021GQ0007002,999,1,999,999,1,,,,1113261,,,3,,,1,2
76,500,410079503003008,39,2021GQ0007002,999,1,999,999,1,,,,1113261,,,3,,,1,2
77,500,410079503003008,39,2021GQ0007002,999,1,999,999,1,,,,1113261,,,3,,,1,2
78,500,410079503003008,39,2021GQ0007002,999,1,999,999,1,,,,1113261,,,3,,,1,2
79,500,410079503003008,12,2022GQ0047479,999,1,999,999,1,,,,1042311,,,3,,,1,2
80,500,410079503003008,12,2022GQ0047479,999,1,999,999,1,,,,1042311,,,3,,,1,2
81,500,410079503003008,12,2022GQ0047479,999,1,999,999,1,,,,1042311,,,3,,,1,2
82,500,410079503003008,12,2022GQ0047479,999,1,999,999,1,,,,1042311,,,3,,,1,2
83,500,410079503003008,9,2022GQ0071606,999,1,999,999,1,,,,1042311,,,3,,,1,2
84,500,410079503003008,10,2022GQ0110162,999,1,999,999,1,,,,1042311,,,3,,,1,2
85,500,410079503003008,10,2022GQ0110162,999,1,999,999,1,,,,1042311,,,3,,,1,2
86,500,410419511001023,2,2018GQ0130665,999,1,999,999,1,,,,1184371,,,3,,,1,2
87,500,410419511001023,30,2018GQ0148952,999,1,999,999,1,,,,1184371,,,3,,,1,2
88,500,410419511001023,14,2019GQ0098569,999,1,999,999,1,,,,1159866,,,3,,,1,2
89,500,410419511001023,18,2019GQ0112010,999,1,999,999,1,,,,1159866,,,3,,,1,2
90,500,410419511001023,1,2019GQ0130614,999,1,999,999,1,,,,1159866,,,3,,,1,2
91,500,410419511001023,3,2020GQ0087839,999,1,999,999,1,,,,1140108,,,3,,,1,2
92,500,410419511001023,39,2021GQ0007002,999,1,999,999,1,,,,1113261,,,3,,,1,2
93,500,410419511001023,39,2021GQ0007002,999,1,999,999,1,,,,1113261,,,3,,,1,2
94,500,410419511001023,1,2021GQ0120914,999,1,999,999,1,,,,1113261,,,3,,,1,2
95,500,410419511001023,12,2022GQ0047479,999,1,999,999,1,,,,1042311,,,3,,,1,2
96,500,410419511001023,9,2022GQ0071606,999,1,999,999,1,,,,1042311,,,3,,,1,2
97,500,410579602002037,30,2018GQ0148952,999,1,999,999,1,,,,1184371,,,3,,,1,2
98,500,410579602002037,14,2019GQ0098569,999,1,999,999,1,,,,1159866,,,3,,,1,2
99,500,410579602002037,18,2019GQ0112010,999,1,999,999,1,,,,1159866,,,3,,,1,2
100,500,410579602002037,10,2020GQ0024344,999,1,999,999,1,,,,1140108,,,3,,,1,2
101,500,410579602002037,39,2021GQ0007002,999,1,999,999,1,,,,1113261,,,3,,,1,2
102,500,410579602002037,39,2021GQ0007002,999,1,999,999,1,,,,1113261,,,3,,,1,2
103,500,410579602002037,39,2021GQ0007002,999,1,999,999,1,,,,1113261,,,3,,,1,2
104,500,410579602002037,39,2021GQ0007002,999,1,999,999,1,,,,1113261,,,3,,,1,2
105,500,410579602002037,1,2021GQ0129700,999,1,999,999,1,,,,1113261,,,3,,,1,2
106,500,410579602002037,12,2022GQ0047479,999,1,999,999,1,,,,1042311,,,3,,,1,2
107,500,410579602002037,12,2022GQ0047479,999,1,999,999,1,,,,1042311,,,3,,,1,2
108,500,410579602002037,12,2022GQ0047479,999,1,999,999,1,,,,1042311,,,3,,,1,2
109,500,410579602002037,12,2022GQ0047479,999,1,999,999,1,,,,1042311,,,3,,,1,2
110,500,410579602002037,9,2022GQ0071606,999,1,999,999,1,,,,1042311,,,3,,,1,2
111,500,410579602002037,10,2022GQ0110162,999,1,999,999,1,,,,1042311,,,3,,,1,2
112,800,410110005021017,4,2018GQ0149823,999,1,999,999,1,,,,1184371,,,3,,,1,2
113,800,410110005021017,4,2018GQ0149823,999,1,999,999,1,,,,1184371,,,3,,,1,2
114,800,410110005021017,4,2018GQ0149823,999,1,999,999,1,,,,1184371,,,3,,,1,2
115,800,410110005021017,5,2019GQ0079810,999,1,999,999,1,,,,1159866,,,3,,,1,2
116,800,410110005021017,1,2020GQ0174641,999,1,999,999,1,,,,1140108,,,3,,,1,2
117,800,410110005021017,3,2020GQ0175365,999,1,999,999,1,,,,1140108,,,3,,,1,2
118,800,410110005021017,2,2021GQ0082075,999,1,999,999,1,,,,1113261,,,3,,,1,2
119,800,410110005021017,4,2022GQ0123236,999,1,999,999,1,,,,1042311,,,3,,,1,2
120,800,410110005021091,5,2018GQ0070451,999,1,999,999,1,,,,1184371,,,3,,,1,2
121,800,410110005021091,4,2018GQ0149823,999,1,999,999,1,,,,1184371,,,3,,,1,2
122,800,410110005021091,4,2022GQ0123236,999,1,999,999,1,,,,1042311,,,3,,,1,2
123,800,410159504021006,4,2018GQ0149823,999,1,999,999,1,,,,1184371,,,3,,,1,2
124,800,410159504021006,5,2019GQ0079810,999,1,999,999,1,,,,1159866,,,3,,,1,2
125,800,410159504021006,1,2019GQ0092193,999,1,999,999,1,,,,1159866,,,3,,,1,2
126,800,410159504021006,2,2020GQ0048697,999,1,999,999,1,,,,1140108,,,3,,,1,2
127,1000,410190200004024,1,2018GQ0143654,999,1,999,999,1,,,,1184371,,,3,,,1,2
128,1000,410190200004024,1,2019GQ0007760,999,1,999,999,1,,,,1159866,,,3,,,1,2
129,1000,410190200004024,1,2019GQ0007760,999,1,999,999,1,,,,1159866,,,3,,,1,2
130,1000,410190200004024,2,2020GQ0029212,999,1,999,999,1,,,,1140108,,,3,,,1,2
131,1000,410190200004024,2,2020GQ0029212,999,1,999,999,1,,,,1140108,,,3,,,1,2
132,1000,410190200004024,2,2020GQ0029212,999,1,999,999,1,,,,1140108,,,3,,,1,2
133,1000,410190200004024,2,2020GQ0029212,999,1,999,999,1,,,,1140108,,,3,,,1,2
134,1000,410190200004024,2,2020GQ0029212,999,1,999,999,1,,,,1140108,,,3,,,1,2
135,1000,410190200004024,2,2020GQ0146355,999,1,999,999,1,,,,1140108,,,3,,,1,2
136,1000,410190200004024,2,2020GQ0146355,999,1,999,999,1,,,,1140108,,,3,,,1,2
137,1000,410190200004024,2,2020GQ0146355,999,1,999,999,1,,,,1140108,,,3,,,1,2
138,1000,410190200004024,3,2021GQ0076892,999,1,999,999,1,,,,1113261,,,3,,,1,2
139,1000,410190200004024,3,2021GQ0076892,999,1,999,999,1,,,,1113261,,,3,,,1,2
140,1000,410190200004024,3,2021GQ0076892,999,1,999,999,1,,,,1113261,,,3,,,1,2
141,1000,410190200004024,3,2021GQ0076892,999,1,999,999,1,,,,1113261,,,3,,,1,2
142,1000,410190200004024,3,2021GQ0076892,999,1,999,999,1,,,,1113261,,,3,,,1,2
143,1000,410190200004024,3,2021GQ0076892,999,1,999,999,1,,,,1113261,,,3,,,1,2
144,1000,410190200004024,1,2022GQ0141520,999,1,999,999,1,,,,1042311,,,3,,,1,2
145,1000,410190200004024,1,2022GQ0141520,999,1,999,999,1,,,,1042311,,,3,,,1,2
