household_id,PUMA,BLOCK,GQWGTP,SERIALNO,HTYPE,NWESR,HHINCADJ,hhchild,NP,HINCP,TEN,BLD,ADJINC,VEH,HHT,TYPE,NPF,HUPAC,GQFLAG,GQTYPE
38,11000,530599502003114,5,2018GQ0062768,999,0,999,999,1,,,,1184371,,,3,,,1,4
39,11000,530599502003114,5,2018GQ0062768,999,0,999,999,1,,,,1184371,,,3,,,1,4
40,11000,530599502003114,9,2018GQ0067497,999,0,999,999,1,,,,1184371,,,3,,,1,4
41,11000,530599502003114,9,2018GQ0067497,999,0,999,999,1,,,,1184371,,,3,,,1,4
42,11000,530599502003114,9,2018GQ0067497,999,0,999,999,1,,,,1184371,,,3,,,1,4
43,11000,530599502003114,9,2018GQ0067497,999,0,999,999,1,,,,1184371,,,3,,,1,4
44,11000,530599502003114,9,2018GQ0067497,999,0,999,999,1,,,,1184371,,,3,,,1,4
45,11000,530599502003114,13,2018GQ0077667,999,0,999,999,1,,,,1184371,,,3,,,1,4
46,11000,530599502003114,13,2018GQ0077667,999,0,999,999,1,,,,1184371,,,3,,,1,4
47,11000,530599502003114,13,2018GQ0077667,999,0,999,999,1,,,,1184371,,,3,,,1,4
48,11000,530599502003114,13,2018GQ0077667,999,0,999,999,1,,,,1184371,,,3,,,1,4
49,11000,530599502003114,13,2018GQ0077667,999,0,999,999,1,,,,1184371,,,3,,,1,4
50,11000,530599502003114,13,2018GQ0077667,999,0,999,999,1,,,,1184371,,,3,,,1,4
51,11000,530599502003114,13,2018GQ0077667,999,0,999,999,1,,,,1184371,,,3,,,1,4
52,11000,530599502003114,13,2018GQ0077667,999,0,999,999,1,,,,1184371,,,3,,,1,4
53,11000,530599502003114,8,2018GQ0093434,999,0,999,999,1,,,,1184371,,,3,,,1,4
54,11000,530599502003114,8,2018GQ0093434,999,0,999,999,1,,,,1184371,,,3,,,1,4
55,11000,530599502003114,8,2018GQ0093434,999,0,999,999,1,,,,1184371,,,3,,,1,4
56,11000,530599502003114,8,2018GQ0093434,999,0,999,999,1,,,,1184371,,,3,,,1,4
57,11000,530599502003114,8,2018GQ0093434,999,0,999,999,1,,,,1184371,,,3,,,1,4
58,11000,530599502003114,8,2018GQ0095743,999,0,999,999,1,,,,1184371,,,3,,,1,4
59,11000,530599502003114,8,2018GQ0095743,999,0,999,999,1,,,,1184371,,,3,,,1,4
60,11000,530599502003114,8,2018GQ0095743,999,0,999,999,1,,,,1184371,,,3,,,1,4
61,11000,530599502003114,8,2018GQ0095743,999,0,999,999,1,,,,1184371,,,3,,,1,4
62,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
63,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
64,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
65,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
66,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
67,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
68,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
69,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
70,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
71,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
72,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
73,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
74,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
75,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
76,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
77,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
78,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
79,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
80,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
81,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
82,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
83,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
84,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
85,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
86,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
87,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
88,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
89,11000,530599502003114,32,2018GQ0107792,999,1,999,999,1,,,,1184371,,,3,,,1,4
90,11000,530599502003114,2,2018GQ0128845,999,1,999,999,1,,,,1184371,,,3,,,1,4
91,11000,530599502003114,2,2018GQ0128845,999,1,999,999,1,,,,1184371,,,3,,,1,4
92,11000,530599502003114,2,2018GQ0128845,999,1,999,999,1,,,,1184371,,,3,,,1,4
93,11000,530599502003114,8,2018GQ0132732,999,0,999,999,1,,,,1184371,,,3,,,1,4
94,11000,530599502003114,8,2018GQ0132732,999,0,999,999,1,,,,1184371,,,3,,,1,4
95,11000,530599502003114,8,2018GQ0132732,999,0,999,999,1,,,,1184371,,,3,,,1,4
96,11000,530599502003114,8,2018GQ0132732,999,0,999,999,1,,,,1184371,,,3,,,1,4
97,11000,530599502003114,8,2018GQ0132732,999,0,999,999,1,,,,1184371,,,3,,,1,4
98,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
99,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
100,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
101,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
102,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
103,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
104,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
105,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
106,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
107,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
108,11000,530599502003114,10,2018GQ0141663,999,0,999,999,1,,,,1184371,,,3,,,1,4
109,11000,530599502003114,5,2018GQ0142209,999,1,999,999,1,,,,1184371,,,3,,,1,4
110,11000,530599502003114,5,2018GQ0142209,999,1,999,999,1,,,,1184371,,,3,,,1,4
111,11000,530599502003114,5,2018GQ0142209,999,1,999,999,1,,,,1184371,,,3,,,1,4
112,11000,530599502003114,5,2018GQ0142209,999,1,999,999,1,,,,1184371,,,3,,,1,4
113,11000,530599502003114,5,2018GQ0142209,999,1,999,999,1,,,,1184371,,,3,,,1,4
114,11000,530599502003114,5,2018GQ0142209,999,1,999,999,1,,,,1184371,,,3,,,1,4
115,11000,530599502003114,5,2018GQ0142209,999,1,999,999,1,,,,1184371,,,3,,,1,4
116,11000,530599502003114,6,2018GQ0146248,999,1,999,999,1,,,,1184371,,,3,,,1,4
117,11000,530599502003114,3,2019GQ0010934,999,0,999,999,1,,,,1159866,,,3,,,1,4
118,11000,530599502003114,3,2019GQ0010934,999,0,999,999,1,,,,1159866,,,3,,,1,4
119,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
120,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
121,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
122,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
123,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
124,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
125,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
126,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
127,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
128,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
129,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
130,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
131,11000,530599502003114,19,2019GQ0014294,999,1,999,999,1,,,,1159866,,,3,,,1,4
132,11000,530599502003114,1,2019GQ0014978,999,1,999,999,1,,,,1159866,,,3,,,1,4
133,11000,530599502003114,1,2019GQ0015835,999,1,999,999,1,,,,1159866,,,3,,,1,4
134,11000,530599502003114,3,2019GQ0038001,999,0,999,999,1,,,,1159866,,,3,,,1,4
135,11000,530599502003114,3,2019GQ0038001,999,0,999,999,1,,,,1159866,,,3,,,1,4
136,11000,530599502003114,3,2019GQ0038001,999,0,999,999,1,,,,1159866,,,3,,,1,4
137,11000,530599502003114,6,2019GQ0043535,999,0,999,999,1,,,,1159866,,,3,,,1,4
138,11000,530599502003114,6,2019GQ0043535,999,0,999,999,1,,,,1159866,,,3,,,1,4
139,11000,530599502003114,6,2019GQ0043535,999,0,999,999,1,,,,1159866,,,3,,,1,4
140,11000,530599502003114,2,2019GQ0058720,999,1,999,999,1,,,,1159866,,,3,,,1,4
141,11000,530599502003114,11,2019GQ0065181,999,0,999,999,1,,,,1159866,,,3,,,1,4
142,11000,530599502003114,11,2019GQ0065181,999,0,999,999,1,,,,1159866,,,3,,,1,4
143,11000,530599502003114,11,2019GQ0065181,999,0,999,999,1,,,,1159866,,,3,,,1,4
144,11000,530599502003114,11,2019GQ0065181,999,0,999,999,1,,,,1159866,,,3,,,1,4
145,11000,530599502003114,11,2019GQ0065181,999,0,999,999,1,,,,1159866,,,3,,,1,4
146,11000,530599502003114,11,2019GQ0065181,999,0,999,999,1,,,,1159866,,,3,,,1,4
147,11000,530599502003114,11,2019GQ0065181,999,0,999,999,1,,,,1159866,,,3,,,1,4
148,11000,530599502003114,11,2019GQ0065181,999,0,999,999,1,,,,1159866,,,3,,,1,4
149,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
150,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
151,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
152,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
153,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
154,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
155,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
156,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
157,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
158,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
159,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
160,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
161,11000,530599502003114,18,2019GQ0081955,999,0,999,999,1,,,,1159866,,,3,,,1,4
162,11000,530599502003114,3,2019GQ0100312,999,0,999,999,1,,,,1159866,,,3,,,1,4
163,11000,530599502003114,3,2019GQ0100312,999,0,999,999,1,,,,1159866,,,3,,,1,4
164,11000,530599502003114,2,2019GQ0112032,999,0,999,999,1,,,,1159866,,,3,,,1,4
165,11000,530599502003114,3,2019GQ0114621,999,0,999,999,1,,,,1159866,,,3,,,1,4
166,11000,530599502003114,3,2019GQ0114621,999,0,999,999,1,,,,1159866,,,3,,,1,4
167,11000,530599502003114,5,2019GQ0115800,999,0,999,999,1,,,,1159866,,,3,,,1,4
168,11000,530599502003114,5,2019GQ0115800,999,0,999,999,1,,,,1159866,,,3,,,1,4
169,11000,530599502003114,5,2019GQ0115800,999,0,999,999,1,,,,1159866,,,3,,,1,4
170,11000,530599502003114,2,2019GQ0115827,999,0,999,999,1,,,,1159866,,,3,,,1,4
171,11000,530599502003114,3,2019GQ0119687,999,0,999,999,1,,,,1159866,,,3,,,1,4
172,11000,530599502003114,3,2019GQ0119687,999,0,999,999,1,,,,1159866,,,3,,,1,4
173,11000,530599502003114,6,2019GQ0135182,999,0,999,999,1,,,,1159866,,,3,,,1,4
174,11000,530599502003114,6,2019GQ0135182,999,0,999,999,1,,,,1159866,,,3,,,1,4
175,11000,530599502003114,6,2019GQ0135182,999,0,999,999,1,,,,1159866,,,3,,,1,4
176,11000,530599502003114,6,2019GQ0135182,999,0,999,999,1,,,,1159866,,,3,,,1,4
177,11000,530599502003114,6,2019GQ0135182,999,0,999,999,1,,,,1159866,,,3,,,1,4
178,11000,530599502003114,6,2019GQ0135182,999,0,999,999,1,,,,1159866,,,3,,,1,4
179,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
180,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
181,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
182,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
183,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
184,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
185,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
186,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
187,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
188,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
189,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
190,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
191,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
192,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
193,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
194,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
195,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
196,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
197,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
198,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
199,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
200,11000,530599502003114,26,2019GQ0135907,999,0,999,999,1,,,,1159866,,,3,,,1,4
201,11000,530599502003114,3,2019GQ0137710,999,0,999,999,1,,,,1159866,,,3,,,1,4
202,11000,530599502003114,4,2019GQ0144852,999,0,999,999,1,,,,1159866,,,3,,,1,4
203,11000,530599502003114,4,2019GQ0144852,999,0,999,999,1,,,,1159866,,,3,,,1,4
204,11000,530599502003114,3,2019GQ0147303,999,0,999,999,1,,,,1159866,,,3,,,1,4
205,11000,530599502003114,3,2019GQ0147303,999,0,999,999,1,,,,1159866,,,3,,,1,4
206,11000,530599502003114,10,2020GQ0001985,999,0,999,999,1,,,,1140108,,,3,,,1,4
207,11000,530599502003114,10,2020GQ0001985,999,0,999,999,1,,,,1140108,,,3,,,1,4
208,11000,530599502003114,10,2020GQ0001985,999,0,999,999,1,,,,1140108,,,3,,,1,4
209,11000,530599502003114,10,2020GQ0001985,999,0,999,999,1,,,,1140108,,,3,,,1,4
210,11000,530599502003114,10,2020GQ0001985,999,0,999,999,1,,,,1140108,,,3,,,1,4
211,11000,530599502003114,10,2020GQ0001985,999,0,999,999,1,,,,1140108,,,3,,,1,4
212,11000,530599502003114,10,2020GQ0001985,999,0,999,999,1,,,,1140108,,,3,,,1,4
213,11000,530599502003114,4,2020GQ0011280,999,0,999,999,1,,,,1140108,,,3,,,1,4
214,11000,530599502003114,4,2020GQ0011280,999,0,999,999,1,,,,1140108,,,3,,,1,4
215,11000,530599502003114,4,2020GQ0011280,999,0,999,999,1,,,,1140108,,,3,,,1,4
216,11000,530599502003114,4,2020GQ0011280,999,0,999,999,1,,,,1140108,,,3,,,1,4
217,11000,530599502003114,4,2020GQ0011280,999,0,999,999,1,,,,1140108,,,3,,,1,4
218,11000,530599502003114,4,2020GQ0011331,999,0,999,999,1,,,,1140108,,,3,,,1,4
219,11000,530599502003114,4,2020GQ0020572,999,0,999,999,1,,,,1140108,,,3,,,1,4
220,11000,530599502003114,4,2020GQ0020572,999,0,999,999,1,,,,1140108,,,3,,,1,4
221,11000,530599502003114,4,2020GQ0020572,999,0,999,999,1,,,,1140108,,,3,,,1,4
222,11000,530599502003114,4,2020GQ0020572,999,0,999,999,1,,,,1140108,,,3,,,1,4
223,11000,530599502003114,4,2020GQ0020572,999,0,999,999,1,,,,1140108,,,3,,,1,4
224,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
225,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
226,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
227,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
228,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
229,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
230,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
231,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
232,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
233,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
234,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
235,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
236,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
237,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
238,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
239,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
240,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
241,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
242,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
243,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
244,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
245,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
246,11000,530599502003114,32,2020GQ0048745,999,0,999,999,1,,,,1140108,,,3,,,1,4
247,11000,530599502003114,9,2020GQ0055204,999,0,999,999,1,,,,1140108,,,3,,,1,4
248,11000,530599502003114,9,2020GQ0055204,999,0,999,999,1,,,,1140108,,,3,,,1,4
249,11000,530599502003114,9,2020GQ0055204,999,0,999,999,1,,,,1140108,,,3,,,1,4
250,11000,530599502003114,9,2020GQ0055204,999,0,999,999,1,,,,1140108,,,3,,,1,4
251,11000,530599502003114,9,2020GQ0055204,999,0,999,999,1,,,,1140108,,,3,,,1,4
252,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
253,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
254,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
255,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
256,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
257,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
258,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
259,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
260,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
261,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
262,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
263,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
264,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
265,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
266,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
267,11000,530599502003114,23,2020GQ0066740,999,0,999,999,1,,,,1140108,,,3,,,1,4
268,11000,530599502003114,9,2020GQ0086553,999,0,999,999,1,,,,1140108,,,3,,,1,4
269,11000,530599502003114,9,2020GQ0086553,999,0,999,999,1,,,,1140108,,,3,,,1,4
270,11000,530599502003114,9,2020GQ0086553,999,0,999,999,1,,,,1140108,,,3,,,1,4
271,11000,530599502003114,9,2020GQ0086553,999,0,999,999,1,,,,1140108,,,3,,,1,4
272,11000,530599502003114,5,2020GQ0091281,999,0,999,999,1,,,,1140108,,,3,,,1,4
273,11000,530599502003114,5,2020GQ0091281,999,0,999,999,1,,,,1140108,,,3,,,1,4
274,11000,530599502003114,5,2020GQ0091281,999,0,999,999,1,,,,1140108,,,3,,,1,4
275,11000,530599502003114,5,2020GQ0091281,999,0,999,999,1,,,,1140108,,,3,,,1,4
276,11000,530599502003114,1,2020GQ0106651,999,0,999,999,1,,,,1140108,,,3,,,1,4
277,11000,530599502003114,1,2020GQ0106651,999,0,999,999,1,,,,1140108,,,3,,,1,4
278,11000,530599502003114,23,2020GQ0111507,999,0,999,999,1,,,,1140108,,,3,,,1,4
279,11000,530599502003114,23,2020GQ0111507,999,0,999,999,1,,,,1140108,,,3,,,1,4
280,11000,530599502003114,23,2020GQ0111507,999,0,999,999,1,,,,1140108,,,3,,,1,4
281,11000,530599502003114,23,2020GQ0111507,999,0,999,999,1,,,,1140108,,,3,,,1,4
