PUMA,BLOCK,household_id,gqwgtp,SERIALNO,employed,soc,OCCP,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG
11000,530599502003114,27,4,2018GQ0031515,0,0,999,31,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,28,6,2018GQ0053908,0,0,999,94,2,-8,6,-8,-8,4,13,1,1
11000,530599502003114,29,6,2018GQ0053908,0,0,999,94,2,-8,6,-8,-8,4,13,1,1
11000,530599502003114,30,11,2018GQ0062038,0,0,999,41,1,40,6,-8,3,4,9,1,1
11000,530599502003114,31,11,2018GQ0062038,0,0,999,41,1,40,6,-8,3,4,9,1,1
11000,530599502003114,32,11,2018GQ0062038,0,0,999,41,1,40,6,-8,3,4,9,1,1
11000,530599502003114,33,11,2018GQ0062038,0,0,999,41,1,40,6,-8,3,4,9,1,1
11000,530599502003114,34,11,2018GQ0062038,0,0,999,41,1,40,6,-8,3,4,9,1,1
11000,530599502003114,35,11,2018GQ0062038,0,0,999,41,1,40,6,-8,3,4,9,1,1
11000,530599502003114,36,11,2018GQ0062038,0,0,999,41,1,40,6,-8,3,4,9,1,1
11000,530599502003114,37,5,2018GQ0062768,0,0,999,23,2,-8,6,-8,-8,4,12,1,1
11000,530599502003114,38,5,2018GQ0062768,0,0,999,23,2,-8,6,-8,-8,4,12,1,1
11000,530599502003114,39,5,2018GQ0062768,0,0,999,23,2,-8,6,-8,-8,4,12,1,1
11000,530599502003114,40,9,2018GQ0067497,0,0,999,21,1,-8,6,-8,-8,4,7,1,1
11000,530599502003114,41,9,2018GQ0067497,0,0,999,21,1,-8,6,-8,-8,4,7,1,1
11000,530599502003114,42,9,2018GQ0067497,0,0,999,21,1,-8,6,-8,-8,4,7,1,1
11000,530599502003114,43,9,2018GQ0067497,0,0,999,21,1,-8,6,-8,-8,4,7,1,1
11000,530599502003114,44,9,2018GQ0067497,0,0,999,21,1,-8,6,-8,-8,4,7,1,1
11000,530599502003114,45,13,2018GQ0077667,0,0,999,46,1,40,6,-8,3,3,9,1,1
11000,530599502003114,46,13,2018GQ0077667,0,0,999,46,1,40,6,-8,3,3,9,1,1
11000,530599502003114,47,13,2018GQ0077667,0,0,999,46,1,40,6,-8,3,3,9,1,1
11000,530599502003114,48,13,2018GQ0077667,0,0,999,46,1,40,6,-8,3,3,9,1,1
11000,530599502003114,49,13,2018GQ0077667,0,0,999,46,1,40,6,-8,3,3,9,1,1
11000,530599502003114,50,13,2018GQ0077667,0,0,999,46,1,40,6,-8,3,3,9,1,1
11000,530599502003114,51,13,2018GQ0077667,0,0,999,46,1,40,6,-8,3,3,9,1,1
11000,530599502003114,52,13,2018GQ0077667,0,0,999,46,1,40,6,-8,3,3,9,1,1
11000,530599502003114,53,8,2018GQ0093434,0,0,999,88,2,-8,6,-8,-8,4,14,1,1
11000,530599502003114,54,8,2018GQ0093434,0,0,999,88,2,-8,6,-8,-8,4,14,1,1
11000,530599502003114,55,8,2018GQ0093434,0,0,999,88,2,-8,6,-8,-8,4,14,1,1
11000,530599502003114,56,8,2018GQ0093434,0,0,999,88,2,-8,6,-8,-8,4,14,1,1
11000,530599502003114,57,8,2018GQ0093434,0,0,999,88,2,-8,6,-8,-8,4,14,1,1
11000,530599502003114,58,8,2018GQ0095743,0,0,999,86,2,-8,6,-8,-8,4,13,1,1
11000,530599502003114,59,8,2018GQ0095743,0,0,999,86,2,-8,6,-8,-8,4,13,1,1
11000,530599502003114,60,8,2018GQ0095743,0,0,999,86,2,-8,6,-8,-8,4,13,1,1
11000,530599502003114,61,8,2018GQ0095743,0,0,999,86,2,-8,6,-8,-8,4,13,1,1
11000,530599502003114,62,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,63,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,64,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,65,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,66,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,67,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,68,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,69,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,70,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,71,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,72,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,73,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,74,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,75,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,76,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,77,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,78,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,79,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,80,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,81,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,82,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,83,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,84,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,85,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,86,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,87,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,88,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,89,32,2018GQ0107792,1,37,3,38,1,15,1,-8,6,4,10,1,1
11000,530599502003114,90,2,2018GQ0128845,1,37,3,62,1,25,1,-8,5,2,11,1,1
11000,530599502003114,91,2,2018GQ0128845,1,37,3,62,1,25,1,-8,5,2,11,1,1
11000,530599502003114,92,2,2018GQ0128845,1,37,3,62,1,25,1,-8,5,2,11,1,1
11000,530599502003114,93,8,2018GQ0132732,0,0,999,33,1,20,6,-8,5,4,9,1,1
11000,530599502003114,94,8,2018GQ0132732,0,0,999,33,1,20,6,-8,5,4,9,1,1
11000,530599502003114,95,8,2018GQ0132732,0,0,999,33,1,20,6,-8,5,4,9,1,1
11000,530599502003114,96,8,2018GQ0132732,0,0,999,33,1,20,6,-8,5,4,9,1,1
11000,530599502003114,97,8,2018GQ0132732,0,0,999,33,1,20,6,-8,5,4,9,1,1
11000,530599502003114,98,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,99,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,100,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,101,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,102,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,103,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,104,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,105,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,106,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,107,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,108,10,2018GQ0141663,0,0,999,28,1,-8,6,-8,-8,4,5,1,1
11000,530599502003114,109,5,2018GQ0142209,1,33,3,56,1,35,1,-8,6,2,11,1,1
11000,530599502003114,110,5,2018GQ0142209,1,33,3,56,1,35,1,-8,6,2,11,1,1
11000,530599502003114,111,5,2018GQ0142209,1,33,3,56,1,35,1,-8,6,2,11,1,1
11000,530599502003114,112,5,2018GQ0142209,1,33,3,56,1,35,1,-8,6,2,11,1,1
11000,530599502003114,113,5,2018GQ0142209,1,33,3,56,1,35,1,-8,6,2,11,1,1
11000,530599502003114,114,5,2018GQ0142209,1,33,3,56,1,35,1,-8,6,2,11,1,1
11000,530599502003114,115,5,2018GQ0142209,1,33,3,56,1,35,1,-8,6,2,11,1,1
11000,530599502003114,116,6,2018GQ0146248,1,11,1,51,1,40,1,-8,1,4,9,1,1
11000,530599502003114,117,3,2019GQ0010934,0,0,999,18,2,-8,3,5,-8,4,5,1,1
11000,530599502003114,118,3,2019GQ0010934,0,0,999,18,2,-8,3,5,-8,4,5,1,1
11000,530599502003114,119,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,120,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,121,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,122,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,123,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,124,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,125,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,126,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,127,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,128,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,129,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,130,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,131,19,2019GQ0014294,1,31,2,22,1,50,1,-8,3,4,13,1,1
11000,530599502003114,132,1,2019GQ0014978,1,21,2,58,1,50,1,-8,1,4,14,1,1
11000,530599502003114,133,1,2019GQ0015835,1,21,2,38,1,50,1,-8,1,4,14,1,1
11000,530599502003114,134,3,2019GQ0038001,0,0,999,28,2,-8,6,-8,-8,4,9,1,1
11000,530599502003114,135,3,2019GQ0038001,0,0,999,28,2,-8,6,-8,-8,4,9,1,1
11000,530599502003114,136,3,2019GQ0038001,0,0,999,28,2,-8,6,-8,-8,4,9,1,1
11000,530599502003114,137,6,2019GQ0043535,0,0,999,52,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,138,6,2019GQ0043535,0,0,999,52,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,139,6,2019GQ0043535,0,0,999,52,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,140,2,2019GQ0058720,1,53,6,48,1,12,1,-8,4,2,9,1,1
11000,530599502003114,141,11,2019GQ0065181,0,0,999,78,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,142,11,2019GQ0065181,0,0,999,78,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,143,11,2019GQ0065181,0,0,999,78,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,144,11,2019GQ0065181,0,0,999,78,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,145,11,2019GQ0065181,0,0,999,78,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,146,11,2019GQ0065181,0,0,999,78,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,147,11,2019GQ0065181,0,0,999,78,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,148,11,2019GQ0065181,0,0,999,78,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,149,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,150,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,151,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,152,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,153,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,154,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,155,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,156,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,157,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,158,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,159,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,160,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,161,18,2019GQ0081955,0,0,999,27,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,162,3,2019GQ0100312,0,0,999,45,2,-8,6,-8,-8,4,9,1,1
11000,530599502003114,163,3,2019GQ0100312,0,0,999,45,2,-8,6,-8,-8,4,9,1,1
11000,530599502003114,164,2,2019GQ0112032,0,0,999,26,2,-8,6,-8,-8,4,9,1,1
11000,530599502003114,165,3,2019GQ0114621,0,0,999,35,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,166,3,2019GQ0114621,0,0,999,35,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,167,5,2019GQ0115800,0,0,999,71,1,-8,3,-8,-8,4,13,1,1
11000,530599502003114,168,5,2019GQ0115800,0,0,999,71,1,-8,3,-8,-8,4,13,1,1
11000,530599502003114,169,5,2019GQ0115800,0,0,999,71,1,-8,3,-8,-8,4,13,1,1
11000,530599502003114,170,2,2019GQ0115827,0,0,999,35,2,-8,6,-8,-8,4,8,1,1
11000,530599502003114,171,3,2019GQ0119687,0,0,999,41,2,-8,6,-8,-8,4,12,1,1
11000,530599502003114,172,3,2019GQ0119687,0,0,999,41,2,-8,6,-8,-8,4,12,1,1
11000,530599502003114,173,6,2019GQ0135182,0,0,999,65,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,174,6,2019GQ0135182,0,0,999,65,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,175,6,2019GQ0135182,0,0,999,65,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,176,6,2019GQ0135182,0,0,999,65,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,177,6,2019GQ0135182,0,0,999,65,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,178,6,2019GQ0135182,0,0,999,65,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,179,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,180,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,181,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,182,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,183,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,184,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,185,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,186,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,187,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,188,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,189,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,190,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,191,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,192,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,193,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,194,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,195,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,196,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,197,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,198,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,199,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,200,26,2019GQ0135907,0,0,999,87,1,-8,6,-8,-8,3,9,1,1
11000,530599502003114,201,3,2019GQ0137710,0,0,999,59,2,-8,6,-8,-8,4,10,1,1
11000,530599502003114,202,4,2019GQ0144852,0,0,999,29,2,30,6,-8,5,4,7,1,1
11000,530599502003114,203,4,2019GQ0144852,0,0,999,29,2,30,6,-8,5,4,7,1,1
11000,530599502003114,204,3,2019GQ0147303,0,0,999,60,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,205,3,2019GQ0147303,0,0,999,60,1,-8,6,-8,-8,4,6,1,1
11000,530599502003114,206,10,2020GQ0001985,0,0,999,30,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,207,10,2020GQ0001985,0,0,999,30,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,208,10,2020GQ0001985,0,0,999,30,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,209,10,2020GQ0001985,0,0,999,30,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,210,10,2020GQ0001985,0,0,999,30,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,211,10,2020GQ0001985,0,0,999,30,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,212,10,2020GQ0001985,0,0,999,30,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,213,4,2020GQ0011280,0,0,999,76,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,214,4,2020GQ0011280,0,0,999,76,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,215,4,2020GQ0011280,0,0,999,76,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,216,4,2020GQ0011280,0,0,999,76,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,217,4,2020GQ0011280,0,0,999,76,2,-8,6,-8,-8,4,11,1,1
11000,530599502003114,218,4,2020GQ0011331,0,0,999,93,2,-8,6,-8,-8,4,13,1,1
11000,530599502003114,219,4,2020GQ0020572,0,0,999,93,2,-8,6,-8,-8,4,10,1,1
11000,530599502003114,220,4,2020GQ0020572,0,0,999,93,2,-8,6,-8,-8,4,10,1,1
11000,530599502003114,221,4,2020GQ0020572,0,0,999,93,2,-8,6,-8,-8,4,10,1,1
11000,530599502003114,222,4,2020GQ0020572,0,0,999,93,2,-8,6,-8,-8,4,10,1,1
11000,530599502003114,223,4,2020GQ0020572,0,0,999,93,2,-8,6,-8,-8,4,10,1,1
11000,530599502003114,224,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,225,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,226,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,227,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,228,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,229,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,230,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,231,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,232,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,233,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,234,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,235,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,236,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,237,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,238,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,239,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,240,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,241,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,242,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,243,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,244,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,245,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,246,32,2020GQ0048745,0,0,999,55,1,30,6,-8,6,4,11,1,1
11000,530599502003114,247,9,2020GQ0055204,0,0,999,70,2,-8,6,-8,-8,4,14,1,1
11000,530599502003114,248,9,2020GQ0055204,0,0,999,70,2,-8,6,-8,-8,4,14,1,1
11000,530599502003114,249,9,2020GQ0055204,0,0,999,70,2,-8,6,-8,-8,4,14,1,1
11000,530599502003114,250,9,2020GQ0055204,0,0,999,70,2,-8,6,-8,-8,4,14,1,1
11000,530599502003114,251,9,2020GQ0055204,0,0,999,70,2,-8,6,-8,-8,4,14,1,1
11000,530599502003114,252,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,253,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,254,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,255,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,256,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,257,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,258,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,259,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,260,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,261,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,262,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,263,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,264,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,265,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,266,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,267,23,2020GQ0066740,0,0,999,50,1,-8,6,-8,-8,4,9,1,1
11000,530599502003114,268,9,2020GQ0086553,0,0,999,36,1,40,6,-8,6,4,11,1,1
11000,530599502003114,269,9,2020GQ0086553,0,0,999,36,1,40,6,-8,6,4,11,1,1
11000,530599502003114,270,9,2020GQ0086553,0,0,999,36,1,40,6,-8,6,4,11,1,1
11000,530599502003114,271,9,2020GQ0086553,0,0,999,36,1,40,6,-8,6,4,11,1,1
11000,530599502003114,272,5,2020GQ0091281,0,0,999,87,2,-8,6,-8,-8,4,13,1,1
11000,530599502003114,273,5,2020GQ0091281,0,0,999,87,2,-8,6,-8,-8,4,13,1,1
11000,530599502003114,274,5,2020GQ0091281,0,0,999,87,2,-8,6,-8,-8,4,13,1,1
11000,530599502003114,275,5,2020GQ0091281,0,0,999,87,2,-8,6,-8,-8,4,13,1,1
