household_id,PUMA,BLOCK,GQWGTP,SERIALNO,HTYPE,NWESR,HHINCADJ,hhchild,NP,HINCP,TEN,BLD,ADJINC,VEH,HHT,TYPE,NPF,HUPAC,GQFLAG,GQTYPE
104,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
105,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
106,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
107,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
108,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
109,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
110,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
111,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
112,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
113,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
114,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
115,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
116,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
117,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
118,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
119,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
120,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
121,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
122,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
123,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
124,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
125,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
126,11102,530110411112001,20,2021GQ0068918,999,0,999,999,1,,,,1113261,,,3,,,1,1
127,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
128,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
129,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
130,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
131,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
132,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
133,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
134,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
135,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
136,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
137,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
138,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
139,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
140,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
141,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
142,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
143,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
144,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
145,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
146,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
147,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
148,11102,530110411112001,18,2021GQ0070712,999,0,999,999,1,,,,1113261,,,3,,,1,1
