PUMA,BLOCK,household_id,gqwgtp,SERIALNO,employed,soc,OCCP,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG
11102,530110411112001,51,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,52,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,53,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,54,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,55,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,56,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,57,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,58,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,59,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,60,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,61,14,2019GQ0114227,1,25,2,18,2,9,1,6,6,4,12,1,1
11102,530110411112001,62,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,63,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,64,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,65,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,66,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,67,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,68,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,69,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,70,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,71,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,72,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,73,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,74,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,75,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,76,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,77,14,2020GQ0123181,1,41,4,20,1,12,1,6,6,4,10,1,1
11102,530110411112001,78,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,79,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,80,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,81,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,82,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,83,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,84,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,85,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,86,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,87,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,88,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,89,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,90,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,91,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,92,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,93,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,94,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,95,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,96,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,97,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,98,16,2020GQ0142467,1,25,2,21,1,10,1,6,6,4,11,1,1
11102,530110411112001,99,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,100,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,101,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,102,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,103,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,104,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,105,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,106,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,107,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,108,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,109,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,110,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,111,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,112,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,113,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,114,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,115,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,116,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,117,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,118,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,119,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,120,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,121,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,122,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,123,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,124,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,125,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,126,20,2021GQ0068918,0,0,999,18,2,99,6,6,6,4,9,1,1
11102,530110411112001,127,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,128,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,129,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,130,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,131,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,132,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,133,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,134,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,135,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,136,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,137,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,138,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,139,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,140,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,141,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,142,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,143,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,144,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,145,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,146,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,147,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
11102,530110411112001,148,18,2021GQ0070712,0,0,999,19,1,20,6,6,6,4,11,1,1
