PUMA,BLOCK,household_id,gqwgtp,SERIALNO,employed,soc,OCCP,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG
100,410019504001007,21,9,2018GQ0023894,0,0,999,73,1,-8,6,-8,-8,4,2,1,1
100,410019504001007,22,6,2018GQ0031512,0,0,999,45,2,30,6,-8,6,4,4,1,1
100,410019504001007,23,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410019504001007,24,12,2020GQ0087613,0,0,999,67,1,-8,6,-8,-8,4,9,1,1
100,410019504001007,25,12,2022GQ0032006,0,0,999,75,2,-8,6,-8,-8,4,14,1,1
100,410019504001007,26,12,2022GQ0032006,0,0,999,75,2,-8,6,-8,-8,4,14,1,1
100,410019504001007,27,8,2022GQ0056723,1,35,3,33,1,40,1,-8,6,4,6,1,1
100,410019504001007,28,10,2022GQ0112241,0,0,999,28,2,35,6,-8,1,4,12,1,1
100,410019504001007,29,16,2022GQ0114360,0,0,999,79,2,-8,6,-8,-8,4,9,1,1
100,410019504001007,30,35,2022GQ0136229,0,0,999,59,1,-8,6,-8,-8,4,3,1,1
100,410019504001007,31,35,2022GQ0136229,0,0,999,59,1,-8,6,-8,-8,4,3,1,1
100,410019504001008,32,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410019504001008,33,12,2019GQ0145795,0,0,999,91,1,-8,6,-8,-8,4,9,1,1
100,410019504001008,34,6,2020GQ0072985,0,0,999,46,2,-8,6,-8,-8,4,9,1,1
100,410019504001008,35,34,2020GQ0171559,0,0,999,61,2,-8,6,-8,-8,4,4,1,1
100,410019504001008,36,34,2020GQ0171559,0,0,999,61,2,-8,6,-8,-8,4,4,1,1
100,410019504001008,37,6,2021GQ0153174,0,0,999,62,2,-8,6,-8,-8,4,1,1,1
100,410019504001010,38,27,2018GQ0014198,0,0,999,57,1,-8,6,-8,-8,4,11,1,1
100,410019504001010,39,9,2018GQ0023894,0,0,999,73,1,-8,6,-8,-8,4,2,1,1
100,410019504001010,40,11,2018GQ0058486,0,0,999,20,2,-8,6,-8,-8,4,9,1,1
100,410019504001010,41,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410019504001010,42,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410019504001010,43,6,2019GQ0130106,0,0,999,67,1,-8,6,-8,-8,4,7,1,1
100,410019504001010,44,6,2019GQ0130106,0,0,999,67,1,-8,6,-8,-8,4,7,1,1
100,410019504001010,45,4,2020GQ0126116,0,0,999,43,1,-8,6,-8,-8,4,1,1,1
100,410019504001010,46,14,2020GQ0179134,0,0,999,89,2,-8,6,-8,-8,4,9,1,1
100,410019504001010,47,4,2021GQ0064869,0,0,999,36,2,-8,3,-8,-8,4,7,1,1
100,410019504001010,48,30,2021GQ0091304,0,0,999,24,1,-8,6,-8,-8,4,13,1,1
100,410019504001010,49,21,2022GQ0008579,1,53,6,50,2,40,1,-8,6,4,9,1,1
100,410019504001010,50,3,2022GQ0068641,0,0,999,41,2,-8,6,-8,-8,4,9,1,1
100,410019504001010,51,6,2022GQ0099225,0,0,999,59,1,-8,6,-8,-8,4,3,1,1
100,410019504001010,52,16,2022GQ0114360,0,0,999,79,2,-8,6,-8,-8,4,9,1,1
100,410019504001010,53,16,2022GQ0114360,0,0,999,79,2,-8,6,-8,-8,4,9,1,1
100,410019504003010,54,6,2020GQ0034018,1,47,5,32,1,40,1,-8,1,4,9,1,1
100,410019504003010,55,5,2021GQ0049870,0,0,999,28,2,-8,3,-8,-8,4,11,1,1
100,410019504003010,56,16,2021GQ0052321,0,0,999,81,2,-8,6,-8,-8,4,9,1,1
100,410019505001106,57,2,2020GQ0134823,0,0,999,19,2,-8,6,5,-8,4,6,1,1
100,410019505001106,58,8,2022GQ0056723,1,35,3,33,1,40,1,-8,6,4,6,1,1
100,410019505001106,59,15,2022GQ0134004,1,37,3,41,2,40,1,-8,1,4,10,1,1
100,410019505002000,60,27,2018GQ0014198,0,0,999,57,1,-8,6,-8,-8,4,11,1,1
100,410019505002000,61,6,2018GQ0030734,0,0,999,24,1,-8,6,5,-8,4,5,1,1
100,410019505002000,62,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410019505002000,63,6,2018GQ0095312,0,0,999,24,1,-8,6,5,-8,4,5,1,1
100,410019505002000,64,4,2018GQ0096892,0,0,999,45,2,30,6,-8,6,4,4,1,1
100,410019505002000,65,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410019505002000,66,6,2020GQ0034018,1,47,5,32,1,40,1,-8,1,4,9,1,1
100,410019505002000,67,14,2020GQ0125809,0,0,999,89,2,-8,6,-8,-8,4,11,1,1
100,410019505002000,68,14,2020GQ0125809,0,0,999,89,2,-8,6,-8,-8,4,11,1,1
100,410019505002000,69,7,2020GQ0128740,0,0,999,56,1,-8,6,-8,-8,4,6,1,1
100,410019505002000,70,9,2020GQ0141920,0,0,999,51,1,-8,3,-8,-8,3,13,1,1
100,410019505002000,71,14,2020GQ0179134,0,0,999,89,2,-8,6,-8,-8,4,9,1,1
100,410019505002000,72,19,2021GQ0020612,0,0,999,94,1,-8,6,-8,-8,2,13,1,1
100,410019505002000,73,4,2021GQ0074410,1,37,3,46,1,50,1,-8,1,4,9,1,1
100,410019505002000,74,13,2021GQ0138807,0,0,999,51,1,-8,6,-8,-8,4,1,1,1
100,410019505002000,75,15,2022GQ0134004,1,37,3,41,2,40,1,-8,1,4,10,1,1
100,410019505002000,76,15,2022GQ0134004,1,37,3,41,2,40,1,-8,1,4,10,1,1
100,410019505002000,77,38,2022GQ0151322,0,0,999,37,2,-8,6,-8,-8,4,3,1,1
100,410019505002000,78,38,2022GQ0151322,0,0,999,37,2,-8,6,-8,-8,4,3,1,1
100,410019505002000,79,38,2022GQ0151322,0,0,999,37,2,-8,6,-8,-8,4,3,1,1
100,410599400002009,80,27,2018GQ0014198,0,0,999,57,1,-8,6,-8,-8,4,11,1,1
100,410599400002009,81,9,2018GQ0023894,0,0,999,73,1,-8,6,-8,-8,4,2,1,1
100,410599400002009,82,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410599400002009,83,7,2019GQ0072215,0,0,999,72,1,-8,6,-8,-8,4,9,1,1
100,410599400002009,84,6,2019GQ0130106,0,0,999,67,1,-8,6,-8,-8,4,7,1,1
100,410599400002009,85,5,2020GQ0058749,0,0,999,73,2,-8,6,-8,-8,4,9,1,1
100,410599400002009,86,6,2020GQ0072985,0,0,999,46,2,-8,6,-8,-8,4,9,1,1
100,410599400002009,87,7,2020GQ0128740,0,0,999,56,1,-8,6,-8,-8,4,6,1,1
100,410599400002009,88,14,2020GQ0179134,0,0,999,89,2,-8,6,-8,-8,4,9,1,1
100,410599400002009,89,19,2021GQ0020612,0,0,999,94,1,-8,6,-8,-8,2,13,1,1
100,410599400002009,90,10,2021GQ0063928,0,0,999,62,2,-8,6,-8,-8,4,1,1,1
100,410599400002009,91,30,2021GQ0091304,0,0,999,24,1,-8,6,-8,-8,4,13,1,1
100,410599400002009,92,13,2021GQ0138807,0,0,999,51,1,-8,6,-8,-8,4,1,1,1
100,410599400002009,93,21,2022GQ0008579,1,53,6,50,2,40,1,-8,6,4,9,1,1
100,410599400002009,94,21,2022GQ0008579,1,53,6,50,2,40,1,-8,6,4,9,1,1
100,410599400002009,95,4,2022GQ0019323,1,37,3,41,2,40,1,-8,1,4,10,1,1
100,410599400002009,96,8,2022GQ0056723,1,35,3,33,1,40,1,-8,6,4,6,1,1
100,410599400002009,97,10,2022GQ0112241,0,0,999,28,2,35,6,-8,1,4,12,1,1
100,410599400002009,98,16,2022GQ0114360,0,0,999,79,2,-8,6,-8,-8,4,9,1,1
100,410599400002009,99,35,2022GQ0136229,0,0,999,59,1,-8,6,-8,-8,4,3,1,1
100,410599400002009,100,35,2022GQ0136229,0,0,999,59,1,-8,6,-8,-8,4,3,1,1
100,410599400002009,101,35,2022GQ0136229,0,0,999,59,1,-8,6,-8,-8,4,3,1,1
100,410599400002009,102,35,2022GQ0136229,0,0,999,59,1,-8,6,-8,-8,4,3,1,1
100,410599400002009,103,37,2022GQ0142743,1,35,3,18,2,30,1,5,6,4,7,1,1
100,410599400002009,104,38,2022GQ0151322,0,0,999,37,2,-8,6,-8,-8,4,3,1,1
100,410599400002009,105,38,2022GQ0151322,0,0,999,37,2,-8,6,-8,-8,4,3,1,1
100,410599502011012,106,4,2018GQ0096892,0,0,999,45,2,30,6,-8,6,4,4,1,1
100,410599502011012,107,7,2019GQ0072215,0,0,999,72,1,-8,6,-8,-8,4,9,1,1
100,410599502011012,108,17,2019GQ0083953,1,29,2,52,2,40,1,-8,1,2,16,1,1
100,410599502011012,109,34,2020GQ0171559,0,0,999,61,2,-8,6,-8,-8,4,4,1,1
100,410599502011012,110,30,2021GQ0091304,0,0,999,24,1,-8,6,-8,-8,4,13,1,1
100,410599502011012,111,35,2022GQ0136229,0,0,999,59,1,-8,6,-8,-8,4,3,1,1
100,410599502011012,112,37,2022GQ0142743,1,35,3,18,2,30,1,5,6,4,7,1,1
100,410599502013023,113,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599502013023,114,10,2019GQ0014189,0,0,999,28,1,-8,6,-8,-8,4,9,1,1
100,410599502013023,115,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410599502013023,116,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410599502013023,117,13,2021GQ0138807,0,0,999,51,1,-8,6,-8,-8,4,1,1,1
100,410599502013023,118,8,2022GQ0056723,1,35,3,33,1,40,1,-8,6,4,6,1,1
100,410599502013023,119,37,2022GQ0142743,1,35,3,18,2,30,1,5,6,4,7,1,1
100,410599502013023,120,10,2022GQ0155883,0,0,999,28,2,35,6,-8,1,4,12,1,1
100,410599502013026,121,27,2018GQ0014198,0,0,999,57,1,-8,6,-8,-8,4,11,1,1
100,410599502013026,122,6,2018GQ0030734,0,0,999,24,1,-8,6,5,-8,4,5,1,1
100,410599502013026,123,6,2018GQ0030734,0,0,999,24,1,-8,6,5,-8,4,5,1,1
100,410599502013026,124,6,2018GQ0031512,0,0,999,45,2,30,6,-8,6,4,4,1,1
100,410599502013026,125,11,2018GQ0058486,0,0,999,20,2,-8,6,-8,-8,4,9,1,1
100,410599502013026,126,11,2018GQ0058486,0,0,999,20,2,-8,6,-8,-8,4,9,1,1
100,410599502013026,127,11,2018GQ0058486,0,0,999,20,2,-8,6,-8,-8,4,9,1,1
100,410599502013026,128,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599502013026,129,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599502013026,130,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599502013026,131,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599502013026,132,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599502013026,133,6,2018GQ0095312,0,0,999,24,1,-8,6,5,-8,4,5,1,1
100,410599502013026,134,10,2019GQ0014189,0,0,999,28,1,-8,6,-8,-8,4,9,1,1
100,410599502013026,135,13,2019GQ0055192,0,0,999,56,2,-8,6,-8,-8,4,7,1,1
100,410599502013026,136,13,2019GQ0055192,0,0,999,56,2,-8,6,-8,-8,4,7,1,1
100,410599502013026,137,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410599502013026,138,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410599502013026,139,17,2019GQ0083953,1,29,2,52,2,40,1,-8,1,2,16,1,1
100,410599502013026,140,10,2019GQ0093938,0,0,999,59,1,-8,6,-8,-8,4,9,1,1
100,410599502013026,141,10,2019GQ0093938,0,0,999,59,1,-8,6,-8,-8,4,9,1,1
100,410599502013026,142,10,2019GQ0093938,0,0,999,59,1,-8,6,-8,-8,4,9,1,1
100,410599502013026,143,1,2019GQ0098845,0,0,999,91,1,-8,6,-8,-8,4,9,1,1
100,410599502013026,144,16,2019GQ0123084,0,0,999,65,1,-8,6,-8,-8,4,9,1,1
100,410599502013026,145,16,2019GQ0123084,0,0,999,65,1,-8,6,-8,-8,4,9,1,1
100,410599502013026,146,12,2019GQ0145795,0,0,999,91,1,-8,6,-8,-8,4,9,1,1
100,410599502013026,147,3,2020GQ0032998,1,37,3,52,2,40,1,-8,1,4,3,1,1
100,410599502013026,148,3,2020GQ0032998,1,37,3,52,2,40,1,-8,1,4,3,1,1
100,410599502013026,149,5,2020GQ0058749,0,0,999,73,2,-8,6,-8,-8,4,9,1,1
100,410599502013026,150,6,2020GQ0072985,0,0,999,46,2,-8,6,-8,-8,4,9,1,1
100,410599502013026,151,14,2020GQ0125809,0,0,999,89,2,-8,6,-8,-8,4,11,1,1
100,410599502013026,152,7,2020GQ0128740,0,0,999,56,1,-8,6,-8,-8,4,6,1,1
100,410599502013026,153,34,2020GQ0171559,0,0,999,61,2,-8,6,-8,-8,4,4,1,1
100,410599502013026,154,19,2021GQ0020612,0,0,999,94,1,-8,6,-8,-8,2,13,1,1
100,410599502013026,155,19,2021GQ0020612,0,0,999,94,1,-8,6,-8,-8,2,13,1,1
100,410599502013026,156,19,2021GQ0020612,0,0,999,94,1,-8,6,-8,-8,2,13,1,1
100,410599502013026,157,19,2021GQ0020612,0,0,999,94,1,-8,6,-8,-8,2,13,1,1
100,410599502013026,158,11,2021GQ0060211,0,0,999,51,1,-8,6,-8,-8,4,10,1,1
100,410599502013026,159,11,2021GQ0060211,0,0,999,51,1,-8,6,-8,-8,4,10,1,1
100,410599502013026,160,4,2021GQ0064442,0,0,999,61,2,-8,6,-8,-8,4,9,1,1
100,410599502013026,161,30,2021GQ0091304,0,0,999,24,1,-8,6,-8,-8,4,13,1,1
100,410599502013026,162,30,2021GQ0091304,0,0,999,24,1,-8,6,-8,-8,4,13,1,1
100,410599502013026,163,30,2021GQ0091304,0,0,999,24,1,-8,6,-8,-8,4,13,1,1
100,410599502013026,164,30,2021GQ0091304,0,0,999,24,1,-8,6,-8,-8,4,13,1,1
100,410599502013026,165,21,2022GQ0008579,1,53,6,50,2,40,1,-8,6,4,9,1,1
100,410599502013026,166,12,2022GQ0032006,0,0,999,75,2,-8,6,-8,-8,4,14,1,1
100,410599502013026,167,12,2022GQ0032006,0,0,999,75,2,-8,6,-8,-8,4,14,1,1
100,410599502013026,168,8,2022GQ0056723,1,35,3,33,1,40,1,-8,6,4,6,1,1
100,410599502013026,169,8,2022GQ0056723,1,35,3,33,1,40,1,-8,6,4,6,1,1
100,410599502013026,170,10,2022GQ0112241,0,0,999,28,2,35,6,-8,1,4,12,1,1
100,410599502013026,171,16,2022GQ0114360,0,0,999,79,2,-8,6,-8,-8,4,9,1,1
100,410599502013026,172,37,2022GQ0142743,1,35,3,18,2,30,1,5,6,4,7,1,1
100,410599502013026,173,37,2022GQ0142743,1,35,3,18,2,30,1,5,6,4,7,1,1
100,410599502013026,174,37,2022GQ0142743,1,35,3,18,2,30,1,5,6,4,7,1,1
100,410599502013026,175,37,2022GQ0142743,1,35,3,18,2,30,1,5,6,4,7,1,1
100,410599502013026,176,37,2022GQ0142743,1,35,3,18,2,30,1,5,6,4,7,1,1
100,410599502013026,177,37,2022GQ0142743,1,35,3,18,2,30,1,5,6,4,7,1,1
100,410599502013026,178,38,2022GQ0151322,0,0,999,37,2,-8,6,-8,-8,4,3,1,1
100,410599502013026,179,38,2022GQ0151322,0,0,999,37,2,-8,6,-8,-8,4,3,1,1
100,410599502013026,180,2,2022GQ0174690,0,0,999,41,2,-8,6,-8,-8,4,9,1,1
100,410599502021010,181,22,2018GQ0030157,0,0,999,91,2,-8,6,-8,-8,4,10,1,1
100,410599502021010,182,13,2019GQ0055192,0,0,999,56,2,-8,6,-8,-8,4,7,1,1
100,410599502021010,183,8,2020GQ0097186,0,0,999,62,1,-8,6,-8,-8,4,11,1,1
100,410599502021010,184,8,2020GQ0097186,0,0,999,62,1,-8,6,-8,-8,4,11,1,1
100,410599502021010,185,16,2021GQ0052321,0,0,999,81,2,-8,6,-8,-8,4,9,1,1
100,410599502021010,186,13,2021GQ0138807,0,0,999,51,1,-8,6,-8,-8,4,1,1,1
100,410599502021010,187,4,2022GQ0019323,1,37,3,41,2,40,1,-8,1,4,10,1,1
100,410599502021010,188,12,2022GQ0032006,0,0,999,75,2,-8,6,-8,-8,4,14,1,1
100,410599502021010,189,35,2022GQ0136229,0,0,999,59,1,-8,6,-8,-8,4,3,1,1
100,410599502021010,190,9,2022GQ0153802,1,35,3,19,2,30,1,5,6,4,7,1,1
100,410599502021014,191,11,2018GQ0058486,0,0,999,20,2,-8,6,-8,-8,4,9,1,1
100,410599502021014,192,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599502021014,193,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410599502021014,194,6,2019GQ0130106,0,0,999,67,1,-8,6,-8,-8,4,7,1,1
100,410599502021014,195,12,2019GQ0145795,0,0,999,91,1,-8,6,-8,-8,4,9,1,1
100,410599502021014,196,4,2020GQ0126116,0,0,999,43,1,-8,6,-8,-8,4,1,1,1
100,410599502021014,197,12,2022GQ0032006,0,0,999,75,2,-8,6,-8,-8,4,14,1,1
100,410599502023000,198,2,2019GQ0075726,0,0,999,78,2,-8,6,-8,-8,4,9,1,1
100,410599502023000,199,15,2022GQ0134004,1,37,3,41,2,40,1,-8,1,4,10,1,1
100,410599502023000,200,38,2022GQ0151322,0,0,999,37,2,-8,6,-8,-8,4,3,1,1
100,410599502023009,201,10,2019GQ0014189,0,0,999,28,1,-8,6,-8,-8,4,9,1,1
100,410599502023009,202,13,2019GQ0055192,0,0,999,56,2,-8,6,-8,-8,4,7,1,1
100,410599502023009,203,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410599502023009,204,3,2021GQ0051500,0,0,999,61,2,-8,6,-8,-8,4,9,1,1
100,410599502023009,205,21,2022GQ0008579,1,53,6,50,2,40,1,-8,6,4,9,1,1
100,410599502023009,206,21,2022GQ0008579,1,53,6,50,2,40,1,-8,6,4,9,1,1
100,410599502023009,207,8,2022GQ0056723,1,35,3,33,1,40,1,-8,6,4,6,1,1
100,410599502023009,208,2,2022GQ0089637,0,0,999,28,2,30,6,-8,6,4,11,1,1
100,410599502023009,209,38,2022GQ0151322,0,0,999,37,2,-8,6,-8,-8,4,3,1,1
100,410599502024024,210,15,2018GQ0038576,0,0,999,95,2,-8,6,-8,-8,4,11,1,1
100,410599502024024,211,10,2019GQ0093938,0,0,999,59,1,-8,6,-8,-8,4,9,1,1
100,410599502024024,212,3,2019GQ0103485,0,0,999,67,1,-8,6,-8,-8,4,7,1,1
100,410599502024024,213,30,2021GQ0091304,0,0,999,24,1,-8,6,-8,-8,4,13,1,1
100,410599502024024,214,16,2022GQ0114360,0,0,999,79,2,-8,6,-8,-8,4,9,1,1
100,410599502024024,215,2,2022GQ0126285,0,0,999,42,1,-8,6,-8,-8,4,3,1,1
100,410599502024024,216,9,2022GQ0153802,1,35,3,19,2,30,1,5,6,4,7,1,1
100,410599503002041,217,9,2018GQ0031321,1,53,6,56,1,75,1,-8,1,4,11,1,1
100,410599503002041,218,15,2018GQ0038576,0,0,999,95,2,-8,6,-8,-8,4,11,1,1
100,410599503002041,219,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599503002041,220,10,2019GQ0014189,0,0,999,28,1,-8,6,-8,-8,4,9,1,1
100,410599503002041,221,10,2019GQ0014189,0,0,999,28,1,-8,6,-8,-8,4,9,1,1
100,410599503002041,222,2,2019GQ0064155,0,0,999,61,1,-8,6,-8,-8,4,7,1,1
100,410599503002041,223,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410599503002041,224,17,2019GQ0083953,1,29,2,52,2,40,1,-8,1,2,16,1,1
100,410599503002041,225,2,2019GQ0141300,0,0,999,75,1,-8,6,-8,-8,2,9,1,1
100,410599503002041,226,14,2020GQ0125809,0,0,999,89,2,-8,6,-8,-8,4,11,1,1
100,410599503002041,227,7,2020GQ0128740,0,0,999,56,1,-8,6,-8,-8,4,6,1,1
100,410599503002041,228,14,2020GQ0179134,0,0,999,89,2,-8,6,-8,-8,4,9,1,1
100,410599503002041,229,16,2021GQ0052321,0,0,999,81,2,-8,6,-8,-8,4,9,1,1
100,410599503002041,230,11,2021GQ0060211,0,0,999,51,1,-8,6,-8,-8,4,10,1,1
100,410599503002041,231,4,2021GQ0064869,0,0,999,36,2,-8,3,-8,-8,4,7,1,1
100,410599503002041,232,37,2022GQ0142743,1,35,3,18,2,30,1,5,6,4,7,1,1
100,410599504002019,233,27,2018GQ0014198,0,0,999,57,1,-8,6,-8,-8,4,11,1,1
100,410599504002019,234,22,2018GQ0030157,0,0,999,91,2,-8,6,-8,-8,4,10,1,1
100,410599504002019,235,22,2018GQ0030157,0,0,999,91,2,-8,6,-8,-8,4,10,1,1
100,410599504002019,236,15,2018GQ0038576,0,0,999,95,2,-8,6,-8,-8,4,11,1,1
100,410599504002019,237,15,2018GQ0038576,0,0,999,95,2,-8,6,-8,-8,4,11,1,1
100,410599504002019,238,15,2018GQ0038576,0,0,999,95,2,-8,6,-8,-8,4,11,1,1
100,410599504002019,239,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599504002019,240,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599504002019,241,45,2018GQ0065390,0,0,999,85,2,-8,6,-8,-8,4,11,1,1
100,410599504002019,242,10,2018GQ0091812,0,0,999,52,1,-8,6,-8,-8,4,7,1,1
100,410599504002019,243,10,2018GQ0091812,0,0,999,52,1,-8,6,-8,-8,4,7,1,1
100,410599504002019,244,6,2018GQ0095312,0,0,999,24,1,-8,6,5,-8,4,5,1,1
100,410599504002019,245,6,2018GQ0095312,0,0,999,24,1,-8,6,5,-8,4,5,1,1
100,410599504002019,246,4,2018GQ0096892,0,0,999,45,2,30,6,-8,6,4,4,1,1
100,410599504002019,247,4,2018GQ0148857,0,0,999,32,1,-8,6,-8,-8,4,7,1,1
100,410599504002019,248,10,2019GQ0014189,0,0,999,28,1,-8,6,-8,-8,4,9,1,1
100,410599504002019,249,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410599504002019,250,22,2019GQ0066843,1,31,2,58,2,40,2,-8,1,4,8,1,1
100,410599504002019,251,17,2019GQ0083953,1,29,2,52,2,40,1,-8,1,2,16,1,1
100,410599504002019,252,17,2019GQ0083953,1,29,2,52,2,40,1,-8,1,2,16,1,1
100,410599504002019,253,17,2019GQ0083953,1,29,2,52,2,40,1,-8,1,2,16,1,1
100,410599504002019,254,10,2019GQ0093938,0,0,999,59,1,-8,6,-8,-8,4,9,1,1
100,410599504002019,255,16,2019GQ0123084,0,0,999,65,1,-8,6,-8,-8,4,9,1,1
100,410599504002019,256,6,2019GQ0130106,0,0,999,67,1,-8,6,-8,-8,4,7,1,1
100,410599504002019,257,5,2020GQ0072074,0,0,999,22,1,-8,6,-8,-8,4,11,1,1
100,410599504002019,258,6,2020GQ0072985,0,0,999,46,2,-8,6,-8,-8,4,9,1,1
100,410599504002019,259,6,2020GQ0072985,0,0,999,46,2,-8,6,-8,-8,4,9,1,1
100,410599504002019,260,5,2020GQ0084258,1,11,1,65,1,80,1,-8,1,2,11,1,1
100,410599504002019,261,14,2020GQ0125809,0,0,999,89,2,-8,6,-8,-8,4,11,1,1
100,410599504002019,262,4,2020GQ0126116,0,0,999,43,1,-8,6,-8,-8,4,1,1,1
100,410599504002019,263,7,2020GQ0128740,0,0,999,56,1,-8,6,-8,-8,4,6,1,1
100,410599504002019,264,2,2020GQ0134823,0,0,999,19,2,-8,6,5,-8,4,6,1,1
100,410599504002019,265,34,2020GQ0171559,0,0,999,61,2,-8,6,-8,-8,4,4,1,1
100,410599504002019,266,34,2020GQ0171559,0,0,999,61,2,-8,6,-8,-8,4,4,1,1
100,410599504002019,267,34,2020GQ0171559,0,0,999,61,2,-8,6,-8,-8,4,4,1,1
100,410599504002019,268,34,2020GQ0171559,0,0,999,61,2,-8,6,-8,-8,4,4,1,1
100,410599504002019,269,7,2020GQ0173310,0,0,999,69,2,-8,6,-8,-8,4,9,1,1
100,410599504002019,270,14,2020GQ0179134,0,0,999,89,2,-8,6,-8,-8,4,9,1,1
100,410599504002019,271,19,2021GQ0020612,0,0,999,94,1,-8,6,-8,-8,2,13,1,1
100,410599504002019,272,19,2021GQ0020612,0,0,999,94,1,-8,6,-8,-8,2,13,1,1
100,410599504002019,273,19,2021GQ0020612,0,0,999,94,1,-8,6,-8,-8,2,13,1,1
100,410599504002019,274,3,2021GQ0039001,0,0,999,62,2,-8,6,-8,-8,4,1,1,1
100,410599504002019,275,5,2021GQ0049870,0,0,999,28,2,-8,3,-8,-8,4,11,1,1
100,410599504002019,276,11,2021GQ0060211,0,0,999,51,1,-8,6,-8,-8,4,10,1,1
100,410599504002019,277,4,2021GQ0064442,0,0,999,61,2,-8,6,-8,-8,4,9,1,1
100,410599504002019,278,13,2021GQ0138807,0,0,999,51,1,-8,6,-8,-8,4,1,1,1
100,410599504002019,279,13,2021GQ0138807,0,0,999,51,1,-8,6,-8,-8,4,1,1,1
